113,202,7
113,537,4
113,71,9
113,1891,6
113,246,4
113,1308,6
113,706,6
113,97,7
113,1545,9
113,948,7
113,823,3
113,1874,10
113,1585,9
1436,1752,8
1436,928,5
1436,797,16
1436,2073,4
12,1672,3
12,331,8
12,179,8
591,661,11
591,710,9
591,928,11
591,957,12
591,644,9
804,901,10
804,979,34
804,987,56
804,92,26
804,888,23
804,949,40
804,835,31
804,88,43
804,840,22
804,866,29
348,794,7
348,968,16
348,502,13
348,677,9
348,398,17
348,982,13
348,557,11
348,409,10
348,606,11
348,955,11
348,565,11
348,852,7
348,375,15
348,704,9
516,900,13
516,537,3
1899,587,2
1364,2020,2
1364,200,4
1364,760,7
1364,928,6
1364,1418,5
1364,754,2
1364,161,17
1364,444,4
1364,1794,4
1364,1828,8
1364,787,12
62,746,26
62,744,12
1467,816,1
1467,1505,72
1467,162,33
1467,186,30
1467,1727,29
1467,1555,31
1467,291,7
1467,65,41
1467,1605,5
1467,564,22
1467,84,39
1467,224,24
1467,1984,0
1467,2116,11
1467,1649,50
1467,2000,13
1467,1760,48
1467,34,4
1467,202,35
1467,163,43
1467,944,30
1467,896,19
1467,2120,48
1467,585,30
1467,857,31
1467,679,27
1467,1571,27
1467,2086,65
1467,1624,17
1467,1712,21
1467,1538,9
1467,1592,26
1467,56,12
1467,1800,50
1467,577,13
1467,901,6
1467,355,4
1467,996,30
1467,1618,30
1467,2045,25
1467,251,5
1467,725,31
1467,1641,18
1467,344,18
1467,1701,19
1467,1563,22
1467,951,18
1467,1876,23
1467,479,0
1467,175,1
1467,1668,35
1467,2121,16
1467,2082,38
1467,667,8
1467,1781,22
1467,661,36
1467,206,29
1467,737,25
1467,899,30
1467,1722,15
1467,903,20
1467,2109,9
1467,383,19
1467,1560,0
1467,602,33
1467,1988,32
1467,598,29
1467,256,32
1467,16,14
1467,987,12
1467,395,44
1467,1694,23
1467,926,20
1467,607,47
1467,815,36
1467,150,10
1467,1687,25
1467,908,54
1467,1854,28
1467,933,37
1467,809,10
1467,257,34
1467,154,15
1467,2101,19
1467,1836,22
1467,1921,9
1467,424,20
1467,1958,22
1467,889,16
1467,255,10
1467,265,33
1467,2005,36
1467,831,33
1467,1595,8
1467,842,25
1467,718,34
1467,1700,35
1467,910,13
1467,1548,6
1467,63,28
1467,2024,41
1467,263,39
1467,1611,29
1467,1546,55
1467,1793,51
1467,1616,20
1467,2047,22
1467,928,46
1467,379,4
1467,537,6
1467,1521,0
1467,365,25
1467,25,26
1467,165,16
1467,1706,63
1467,1500,0
1467,2074,10
1467,1838,66
1467,315,25
1467,1757,11
1467,1763,21
1467,1910,17
1467,754,14
1467,742,11
1467,500,18
1467,894,32
1467,797,37
1467,746,0
1467,2038,31
1467,1891,12
1467,964,26
1467,246,0
1467,1692,0
1467,923,33
1467,514,16
1467,2064,20
1467,639,36
1467,2097,18
1467,1970,81
1467,148,17
1467,706,28
1467,766,24
1467,1729,29
1467,1556,20
1467,1982,29
1467,1545,21
1467,895,26
1467,244,29
1467,309,37
1467,935,30
1467,623,13
1467,629,33
1467,1574,0
1467,1632,0
1467,1794,34
1467,480,19
1467,1549,7
1467,1762,18
1467,293,27
1467,402,26
1467,1967,43
1467,966,31
1467,53,0
1467,457,33
1467,671,22
1467,1529,33
1467,594,10
1467,1771,13
1467,288,21
1467,58,38
1467,2052,27
1467,1898,22
1467,220,30
1467,1881,8
1467,170,0
1467,1659,20
1467,1874,20
1467,572,21
1467,985,8
1467,1490,20
1467,971,47
1467,1585,31
1467,1489,25
1467,1948,28
1467,635,16
1467,491,18
1467,171,22
2101,357,2
2101,564,9
2101,224,3
2101,438,2
2101,944,8
2101,2120,15
2101,522,4
2101,2121,6
2101,222,7
2101,661,6
2101,903,5
2101,270,7
2101,542,10
2101,395,14
2101,926,5
2101,815,16
2101,933,6
2101,809,4
2101,257,9
2101,265,9
2101,525,5
2101,83,6
2101,831,6
2101,718,11
2101,258,8
2101,71,9
2101,827,9
889,996,13
889,951,10
889,899,12
889,926,11
889,908,22
889,928,20
889,997,16
1506,1697,10
1506,304,14
1506,581,2
1506,1844,11
1506,1858,8
1506,1821,8
1506,433,9
1506,1572,4
1506,1508,5
1506,2070,10
1189,1467,28
1189,2024,23
1189,928,17
1189,398,3
1189,1910,10
1189,797,18
1189,2073,6
1189,161,4
1189,784,9
1189,457,21
1189,1529,17
1189,58,16
1189,2060,0
1189,1394,10
1189,971,17
1189,491,6
1189,171,13
593,903,8
593,842,16
1061,1470,20
1145,186,21
1145,224,8
1145,2066,16
1145,2000,7
1145,1760,28
1145,1467,32
1145,217,16
1145,679,16
1145,1538,9
1145,1317,14
1145,2020,7
1145,1435,11
1145,200,13
1145,951,7
1145,1347,9
1145,1668,15
1145,2121,11
1145,2082,19
1145,661,14
1145,903,7
1145,2109,5
1145,602,14
1145,1988,18
1145,1677,9
1145,256,20
1145,395,19
1145,926,7
1145,815,18
1145,1914,9
1145,150,7
1145,1687,12
1145,981,13
1145,265,16
1145,1376,10
1145,1829,8
1145,718,18
1145,1611,9
1145,1339,10
1145,2047,10
1145,928,16
1145,537,6
1145,71,13
1145,165,13
1145,1260,14
1145,743,11
1145,754,10
1145,500,7
1145,894,15
1145,923,16
1145,148,10
1145,1729,11
1145,1545,12
1145,1200,11
1145,1557,15
1145,513,15
1145,1371,0
1986,264,15
1986,2110,16
1986,276,11
572,894,11
572,797,9
572,706,7
572,671,6
572,971,8
705,882,12
1301,1984,1
1301,202,26
1301,679,19
1301,2086,28
1301,1317,17
1301,996,19
1301,344,12
1301,1381,11
1301,479,1
1301,416,17
1301,1458,9
1301,1687,15
1301,1449,20
1301,1921,9
1301,1958,12
1301,718,18
1301,2024,30
1301,459,16
1301,1629,15
1301,1991,9
1301,1793,24
1301,928,16
1301,1514,25
1301,537,4
1301,71,17
1301,365,15
1301,1706,40
1301,1418,9
1301,2074,5
1301,1838,37
1301,315,13
1301,1763,15
1301,1910,10
1301,754,7
1301,630,8
1301,500,12
1301,894,18
1301,797,22
1301,1459,15
1301,1811,14
1301,148,14
1301,706,12
1301,766,13
1301,1729,17
1301,1545,17
1301,895,19
1301,309,31
1301,629,14
1301,1794,20
1301,36,14
1301,1430,13
1301,1326,12
1301,1657,11
1301,513,25
1301,1487,18
1301,966,22
1301,1713,17
1301,1923,26
1301,1364,7
1301,671,13
1301,594,8
1301,288,18
1301,2052,18
1301,1898,12
1301,1604,6
1301,1881,5
1301,436,1
1301,1368,10
1301,1585,21
1301,1948,15
1301,635,10
1301,491,7
1342,1984,15
1342,1773,8
1342,1397,7
1342,746,7
1342,2065,4
395,564,18
395,84,25
395,801,21
395,679,20
395,996,22
395,664,12
395,943,17
395,951,9
395,737,18
395,602,19
395,598,18
395,448,9
395,542,24
395,809,6
395,424,14
395,470,32
395,842,20
395,718,21
395,459,15
395,928,24
395,650,30
395,537,4
395,997,13
395,398,4
395,452,17
395,754,12
395,500,9
395,894,21
395,797,21
395,867,14
395,639,23
395,706,17
395,766,12
395,966,20
395,985,5
1166,357,9
1166,186,10
1166,1218,15
1166,207,7
1166,84,11
1166,1269,14
1166,224,18
1166,1760,13
1166,163,14
1166,1467,19
1166,896,12
1166,1464,6
1166,217,18
1166,679,9
1166,1571,8
1166,1445,12
1166,1538,8
1166,1317,17
1166,1592,13
1166,1800,15
1166,996,11
1166,1618,16
1166,2020,7
1166,1271,15
1166,251,9
1166,1435,17
1166,200,8
1166,1314,10
1166,556,9
1166,1381,16
1166,1563,19
1166,951,6
1166,1876,8
1166,1553,13
1166,268,8
1166,1668,23
1166,2082,22
1166,737,13
1166,387,9
1166,2109,8
1166,602,19
1166,396,19
1166,256,11
1166,395,13
1166,607,17
1166,1914,10
1166,150,9
1166,1687,14
1166,908,19
1166,1497,6
1166,933,15
1166,809,9
1166,1836,12
1166,1449,22
1166,2040,10
1166,698,18
1166,255,3
1166,265,16
1166,470,15
1166,1894,23
1166,831,19
1166,718,19
1166,517,4
1166,1700,13
1166,910,7
1166,233,12
1166,63,18
1166,2024,15
1166,1925,10
1166,1633,7
1166,1339,11
1166,1793,22
1166,1616,16
1166,699,12
1166,817,7
1166,2047,11
1166,928,21
1166,650,24
1166,1210,8
1166,537,4
1166,1534,13
1166,71,13
1166,1451,18
1166,365,15
1166,576,5
1166,165,15
1166,1706,20
1166,1960,12
1166,2074,7
1166,1838,21
1166,1757,12
1166,398,5
1166,754,15
1166,229,9
1166,1230,13
1166,500,10
1166,533,10
1166,1871,13
1166,2103,12
1166,2038,9
1166,1891,7
1166,964,15
1166,1676,10
1166,625,7
1166,923,8
1166,514,12
1166,983,10
1166,2064,13
1166,828,10
1166,639,9
1166,1811,12
1166,929,12
1166,2097,8
1166,706,10
1166,1729,11
1166,1982,15
1166,1258,14
1166,516,7
1166,1545,12
1166,1660,13
1166,644,10
1166,1557,16
1166,1632,0
1166,155,4
1166,2084,10
1166,1313,17
1166,1189,10
1166,1326,13
1166,513,10
1166,293,12
1166,135,5
1166,1967,16
1166,966,5
1166,1713,9
1166,125,9
1166,1490,7
1166,635,7
1166,491,11
525,690,21
525,65,8
525,564,13
525,944,16
525,725,14
525,903,6
525,593,5
525,815,9
525,889,8
525,83,7
525,537,4
1019,654,6
1019,479,9
1019,281,9
1019,340,9
1019,1190,9
1019,246,11
1019,658,7
1019,1308,12
1019,1622,9
1019,882,16
1019,2100,6
1019,1360,13
1019,1090,9
1019,749,7
1472,816,26
1472,869,17
1472,711,15
1472,1984,23
1472,845,11
1472,856,18
1472,1985,18
1472,1802,13
1472,261,29
1472,392,18
1472,541,28
1472,1559,14
1472,1675,17
1472,1756,31
1472,768,13
1472,488,15
1472,404,13
1472,1478,15
1472,1610,17
1472,184,10
1472,1821,12
1472,467,8
1472,774,13
1472,472,26
1472,1896,18
1472,932,16
1472,1692,36
1472,669,16
1472,795,16
1472,655,16
1472,1848,31
1472,702,22
1472,1494,15
1472,799,24
1472,193,22
1472,209,23
1472,1602,18
1472,1889,26
1472,1966,20
1472,599,18
1472,367,17
1472,871,12
1472,1561,26
1472,408,21
1472,73,20
1472,694,19
1472,1479,20
1472,245,7
1472,1508,11
1472,1651,15
1472,91,30
1472,440,17
1203,1248,1
1203,2116,2
1203,617,3
1203,1652,6
1203,251,0
1203,814,7
1203,123,7
1203,771,6
1203,306,4
1203,1702,1
1203,212,0
1203,267,4
1203,1422,14
1203,184,0
1203,1691,0
1203,1562,4
1203,1670,9
1203,398,1
1203,530,8
1203,1776,7
1203,2095,3
1203,1431,7
1203,882,0
1203,2031,6
1203,808,7
1203,563,9
1203,132,9
1203,18,7
1203,1636,7
1203,1632,15
1203,1288,6
1203,1550,7
1203,752,7
1203,1518,15
1203,253,11
1203,394,6
1203,411,5
1203,40,7
1203,7,2
1203,962,5
1203,1583,8
1203,1544,8
1203,1922,4
1203,2034,4
1203,1266,4
1203,1477,5
1203,1997,10
1203,1507,3
1203,356,7
1203,573,8
1203,745,6
1203,1354,8
1203,1684,5
1086,789,17
1086,1505,18
1086,162,15
1086,357,12
1086,1218,18
1086,1234,20
1086,1159,18
1086,690,11
1086,469,21
1086,84,16
1086,224,15
1086,1444,10
1086,2116,7
1086,2066,15
1086,1649,25
1086,1760,23
1086,1664,10
1086,1215,20
1086,1805,15
1086,163,15
1086,1114,11
1086,1467,23
1086,585,17
1086,1524,9
1086,217,15
1086,1180,13
1086,679,11
1086,273,10
1086,1571,11
1086,2086,19
1086,1624,14
1086,1785,15
1086,1538,7
1086,1317,21
1086,1592,17
1086,56,12
1086,1800,20
1086,2085,17
1086,919,16
1086,176,13
1086,234,14
1086,1409,18
1086,2076,8
1086,1618,17
1086,2020,6
1086,1271,19
1086,2045,18
1086,79,22
1086,725,19
1086,1435,16
1086,344,15
1086,200,9
1086,1789,24
1086,1381,13
1086,1563,12
1086,1365,8
1086,951,11
1086,1166,13
1086,321,4
1086,2121,9
1086,1205,10
1086,1104,10
1086,2082,15
1086,1580,11
1086,661,18
1086,206,10
1086,1241,10
1086,1905,21
1086,47,11
1086,59,9
1086,1988,15
1086,269,0
1086,1621,15
1086,875,9
1086,448,11
1086,542,19
1086,987,1
1086,395,16
1086,1694,10
1086,607,18
1086,815,16
1086,150,9
1086,1687,18
1086,908,25
1086,933,16
1086,1836,11
1086,1449,27
1086,1921,7
1086,90,9
1086,643,14
1086,42,17
1086,324,6
1086,1958,12
1086,255,4
1086,265,18
1086,1839,9
1086,1376,14
1086,2005,13
1086,718,19
1086,1367,10
1086,1700,21
1086,233,15
1086,63,13
1086,263,18
1086,459,18
1086,1193,11
1086,1629,16
1086,1546,20
1086,1633,4
1086,1793,23
1086,1616,12
1086,825,14
1086,1730,10
1086,2047,16
1086,928,19
1086,634,13
1086,159,12
1086,939,6
1086,650,31
1086,498,6
1086,1210,9
1086,537,7
1086,1512,15
1086,1769,10
1086,1706,23
1086,1119,11
1086,2074,7
1086,2068,11
1086,1838,25
1086,1757,10
1086,1425,13
1086,1665,17
1086,544,7
1086,1707,5
1086,721,13
1086,2067,6
1086,743,19
1086,754,15
1086,1282,15
1086,1742,15
1086,229,13
1086,1230,16
1086,500,7
1086,827,8
1086,2103,12
1086,786,7
1086,921,4
1086,231,13
1086,1891,6
1086,2108,14
1086,514,11
1086,983,10
1086,180,6
1086,2064,13
1086,1969,10
1086,639,13
1086,543,10
1086,929,11
1086,1714,21
1086,2097,10
1086,1970,35
1086,1138,13
1086,766,8
1086,1729,10
1086,203,25
1086,1906,18
1086,727,10
1086,1556,17
1086,1982,13
1086,957,11
1086,529,9
1086,1258,15
1086,516,12
1086,1545,13
1086,1200,9
1086,1660,12
1086,1188,6
1086,974,4
1086,1774,6
1086,627,14
1086,1557,17
1086,629,12
1086,1093,14
1086,1801,11
1086,2084,8
1086,1313,16
1086,1430,14
1086,1661,13
1086,821,11
1086,890,13
1086,1502,12
1086,293,18
1086,740,13
1086,1967,20
1086,1713,6
1086,1744,9
1086,671,10
1086,1529,13
1086,2052,13
1086,583,7
1086,1301,12
1086,1607,13
1086,1110,10
1086,125,8
1086,572,8
1761,80,16
1761,816,27
1761,869,21
1761,2053,4
1761,711,14
1761,1984,24
1761,34,13
1761,1928,14
1761,230,17
1761,1908,25
1761,679,1
1761,405,13
1761,526,7
1761,1990,19
1761,332,8
1761,2089,13
1761,2080,11
1761,946,12
1761,2069,13
1761,845,14
1761,511,20
1761,856,13
1761,320,14
1761,920,10
1761,1773,10
1761,269,33
1761,345,13
1761,417,19
1761,1862,19
1761,1803,15
1761,723,9
1761,1985,19
1761,237,13
1761,218,14
1761,242,13
1761,880,26
1761,578,12
1761,868,21
1761,261,22
1761,43,11
1761,760,7
1761,1767,15
1761,541,28
1761,1861,15
1761,2024,5
1761,304,17
1761,502,0
1761,1992,27
1761,488,12
1761,1859,27
1761,581,14
1761,212,0
1761,928,4
1761,1890,18
1761,1844,18
1761,2087,0
1761,587,0
1761,312,8
1761,994,12
1761,28,15
1761,336,9
1761,1971,18
1761,184,11
1761,1778,21
1761,633,18
1761,1821,19
1761,774,11
1761,569,13
1761,505,13
1761,422,8
1761,475,15
1761,697,14
1761,596,19
1761,433,15
1761,208,12
1761,20,23
1761,368,11
1761,2062,15
1761,283,9
1761,1843,11
1761,391,12
1761,472,25
1761,211,18
1761,746,19
1761,238,14
1761,477,23
1761,272,12
1761,1896,21
1761,538,26
1761,246,0
1761,932,11
1761,2028,19
1761,501,16
1761,796,10
1761,669,15
1761,795,11
1761,437,18
1761,62,24
1761,94,17
1761,882,2
1761,991,14
1761,286,26
1761,9,15
1761,1848,35
1761,702,25
1761,761,21
1761,276,14
1761,858,14
1761,848,19
1761,54,11
1761,799,22
1761,209,21
1761,39,14
1761,1791,15
1761,826,19
1761,637,22
1761,435,14
1761,1889,27
1761,1975,11
1761,1966,24
1761,329,41
1761,599,23
1761,367,20
1761,1832,13
1761,408,22
1761,69,16
1761,818,21
1761,694,23
1761,418,19
1761,1943,27
1761,78,21
1761,1946,13
1761,1841,11
1761,859,8
1761,1833,19
1761,805,7
1761,300,0
1761,364,10
1761,734,13
1761,476,10
1761,53,22
1761,91,27
1761,714,13
1761,447,22
1761,788,16
1761,778,21
1761,902,15
1761,843,13
1761,414,13
1761,380,23
1761,247,12
1761,618,16
1761,830,17
1761,311,17
1761,738,19
1761,451,17
1761,441,16
1761,426,13
1761,793,14
1761,2044,13
1761,917,22
1761,2032,12
1761,937,12
1761,497,11
1761,936,13
1761,419,13
1761,499,10
1761,847,8
1761,580,10
1761,2007,16
1761,2001,17
1761,491,0
1036,1545,6
1346,537,9
1346,352,24
1797,407,6
1797,246,6
1797,882,8
1797,2100,4
1797,1919,6
1797,1845,6
1797,708,6
196,801,11
196,200,8
196,396,12
196,467,1
196,754,16
254,663,9
254,464,7
1928,816,38
1928,869,22
1928,1984,36
1928,946,27
1928,511,20
1928,856,28
1928,986,22
1928,269,53
1928,723,16
1928,218,15
1928,880,26
1928,868,20
1928,261,45
1928,541,39
1928,488,21
1928,2047,2
1928,774,10
1928,472,17
1928,372,28
1928,746,23
1928,213,27
1928,238,22
1928,872,19
1928,538,25
1928,932,27
1928,945,19
1928,795,28
1928,286,29
1928,702,29
1928,799,32
1928,209,30
1928,826,32
1928,435,23
1928,329,52
1928,662,20
1928,408,33
1928,69,22
1928,78,16
1928,91,45
1928,440,30
1928,917,24
1928,497,21
1928,936,7
1928,580,16
1928,2001,10
2041,2116,7
2041,251,9
2041,931,17
2041,2081,20
2041,241,6
1889,816,49
1889,869,33
1889,1984,50
1889,1908,38
1889,251,11
1889,845,22
1889,511,36
1889,856,32
1889,956,13
1889,2024,7
1889,682,23
1889,28,31
1889,2113,15
1889,774,23
1889,642,21
1889,422,14
1889,211,28
1889,746,27
1889,1896,26
1889,796,19
1889,795,28
1889,761,35
1889,81,23
1889,193,33
1889,329,65
1889,367,28
1889,694,23
1889,1943,48
1889,91,56
1889,714,15
1889,440,25
1889,451,20
1889,793,33
1889,497,18
1156,537,0
529,951,9
529,928,14
529,71,11
529,891,3
1089,1248,0
1089,1417,5
1089,2,5
1089,398,8
1089,409,4
1089,606,6
1089,1574,3
1089,852,4
1089,375,6
1089,1885,4
1089,348,7
1089,1392,4
1608,869,17
1608,1984,27
1608,202,0
1608,405,13
1608,1712,35
1608,2080,15
1608,269,44
1608,194,23
1608,1859,29
1608,184,15
1608,211,25
1608,746,17
1608,57,6
1608,1625,15
1608,1692,44
1608,1792,6
1608,1761,17
1608,440,24
1608,414,12
454,479,10
454,882,13
454,757,5
451,526,10
451,856,14
451,834,11
451,9,18
451,702,18
451,78,20
1652,816,32
1652,1856,22
1652,869,19
1652,484,26
1652,690,13
1652,728,21
1652,2078,27
1652,224,5
1652,1984,33
1652,600,23
1652,1928,37
1652,846,28
1652,1824,26
1652,405,17
1652,701,11
1652,251,10
1652,856,23
1652,986,22
1652,1820,25
1652,482,13
1652,1933,17
1652,931,31
1652,880,20
1652,261,45
1652,541,37
1652,1675,27
1652,96,12
1652,672,15
1652,660,12
1652,574,8
1652,581,18
1652,539,5
1652,928,12
1652,2072,23
1652,1671,31
1652,1858,14
1652,28,26
1652,2061,17
1652,74,19
1652,184,16
1652,2113,12
1652,1689,40
1652,633,25
1652,398,3
1652,754,4
1652,433,26
1652,1968,13
1652,500,4
1652,283,17
1652,746,21
1652,238,18
1652,1692,38
1652,2110,27
1652,439,16
1652,2046,8
1652,1729,9
1652,276,13
1652,54,23
1652,799,29
1652,193,17
1652,1791,18
1652,637,32
1652,1966,24
1652,662,20
1652,1761,15
1652,78,15
1652,1833,23
1652,302,4
1652,1713,5
1652,671,4
1652,247,12
1652,738,14
1652,441,16
1652,666,3
1652,975,10
1652,793,21
1652,917,22
215,522,8
215,581,11
1141,804,15
1141,555,17
1141,1913,14
1141,212,14
1141,515,6
1141,1153,14
1141,347,10
1141,712,12
1141,614,10
1141,2106,13
1141,300,10
1676,217,12
1676,602,21
1676,265,11
1676,718,16
1676,1700,28
1676,2047,9
1676,928,22
1676,537,5
1676,1706,17
1676,894,11
1676,929,15
1676,1729,17
1676,683,3
1676,832,6
1676,671,6
1676,594,4
1676,491,9
1280,244,17
402,951,9
402,619,10
402,928,17
402,537,3
402,754,11
402,444,8
402,457,19
402,671,12
402,572,7
402,985,4
402,491,9
153,1984,22
153,1652,17
153,405,12
153,1712,19
153,631,17
153,237,16
153,1675,18
153,581,9
153,184,10
153,20,19
153,368,12
153,283,10
153,238,9
153,1692,29
153,276,13
153,193,14
153,209,18
153,1704,6
153,1975,12
153,367,16
153,1794,0
153,1761,13
153,414,7
153,436,9
153,975,9
153,793,15
1934,690,13
1934,564,7
1934,224,11
1934,801,8
1934,2004,7
1934,896,12
1934,217,13
1934,56,6
1934,2020,7
1934,2045,12
1934,943,10
1934,495,7
1934,2121,9
1934,2082,14
1934,2109,9
1934,602,12
1934,396,14
1934,892,6
1934,908,16
1934,809,9
1934,83,13
1934,916,11
1934,910,5
1934,2047,8
1934,928,17
1934,964,15
1934,514,12
284,789,13
284,598,9
284,908,19
284,754,9
1868,469,7
1868,224,1
1868,857,11
1868,2045,6
1868,1875,13
1081,14,11
1081,1610,17
1081,1971,9
1081,746,13
1081,1573,7
1081,78,15
1081,738,14
1081,793,16
1396,1438,26
1396,1984,33
1396,34,17
1396,956,13
1396,558,16
1396,184,12
1396,774,15
1396,208,13
1396,27,13
1396,746,19
1396,161,2
1396,702,21
1396,1966,29
1396,1561,38
1396,1832,15
1396,1433,9
1396,1508,10
1396,1651,23
1644,768,2
1644,238,13
460,469,9
460,809,6
1295,951,12
400,517,14
400,928,8
400,537,3
1704,869,11
1704,1984,18
1704,856,14
1704,269,23
1704,1756,24
1704,184,13
1704,774,11
1704,746,8
1704,30,8
1704,818,14
1704,91,23
1704,440,9
1103,816,36
1103,259,23
1103,869,24
1103,711,20
1103,1344,21
1103,84,28
1103,1438,25
1103,1984,33
1103,1928,25
1103,230,25
1103,1908,27
1103,1571,18
1103,526,10
1103,1712,34
1103,1356,32
1103,1800,0
1103,1720,14
1103,1105,11
1103,1286,38
1103,1254,33
1103,1773,11
1103,269,38
1103,1985,23
1103,987,1
1103,880,33
1103,868,31
1103,1603,5
1103,1642,15
1103,1263,15
1103,442,4
1103,541,32
1103,1861,21
1103,1734,10
1103,1697,26
1103,682,20
1103,1619,23
1103,1756,33
1103,1414,15
1103,1453,23
1103,1859,29
1103,379,26
1103,1844,24
1103,1706,5
1103,28,24
1103,1400,13
1103,1500,12
1103,1971,18
1103,184,12
1103,813,11
1103,1758,27
1103,1689,25
1103,633,25
1103,1184,34
1103,208,18
1103,2062,22
1103,274,0
1103,472,30
1103,746,20
1103,1238,13
1103,1324,30
1103,238,16
1103,477,29
1103,2009,24
1103,1631,26
1103,1896,29
1103,538,22
1103,501,16
1103,1692,48
1103,1575,20
1103,646,19
1103,62,27
1103,1274,25
1103,1113,12
1103,286,35
1103,761,23
1103,1494,18
1103,1277,35
1103,276,18
1103,1537,21
1103,1792,5
1103,1212,26
1103,1243,16
1103,54,16
1103,799,28
1103,193,26
1103,990,14
1103,209,29
1103,1465,20
1103,1128,19
1103,1889,29
1103,329,43
1103,871,14
1103,1832,21
1103,69,23
1103,73,26
1103,818,26
1103,694,23
1103,649,20
1103,1761,27
1103,2063,20
1103,1433,9
1103,1946,18
1103,127,28
1103,1552,17
1103,683,29
1103,1479,25
1103,640,17
1103,1371,19
1103,245,4
1103,1279,31
1103,1508,13
1103,53,24
1103,91,36
1103,714,17
1103,152,14
1103,447,25
1103,153,19
1103,360,13
1103,440,15
1103,414,13
1103,380,28
1103,1402,23
1103,1130,19
1103,1278,20
1103,738,20
1103,451,17
1103,1398,22
1103,137,16
1103,793,17
1103,2044,11
1103,1606,16
1103,1187,26
1103,497,13
1103,1122,19
1103,1164,16
1103,2007,19
1103,1547,19
1677,224,15
